poll_time_utc,waterbody,wbid,sensor_id,rain_24h_in,wq_threshold_in,wq_coeff_a,wq_coeff_b,cso_threshold_in,provisional_on_advisory
2026-08-10T09:42:49Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-08-10T09:42:49Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-08-10T09:42:49Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-08-10T09:42:49Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-08-10T09:42:49Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-08-10T09:42:49Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-08-10T09:42:49Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-08-10T09:42:49Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-08-10T09:42:49Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-08-10T09:42:49Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-08-10T11:16:19Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-08-10T11:16:19Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-08-10T11:16:19Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-08-10T11:16:19Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-08-10T11:16:19Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-08-10T11:16:19Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-08-10T11:16:19Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-08-10T11:16:19Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-08-10T11:16:19Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-08-10T11:16:19Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-08-10T11:16:19Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-08-10T11:16:19Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-08-10T11:16:19Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-08-10T11:16:19Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-08-10T11:16:19Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-08-10T11:16:19Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-08-10T11:16:19Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-08-10T11:16:19Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-08-10T11:16:19Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-08-10T11:16:19Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-08-10T11:16:19Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-08-10T11:16:19Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-08-10T11:16:19Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-08-10T11:16:19Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-08-10T11:16:19Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-08-10T11:16:19Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-08-10T11:16:19Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-08-10T11:16:19Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-08-10T11:16:19Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-08-10T11:16:19Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-08-10T11:16:19Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-08-10T11:16:19Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-08-10T11:16:19Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-08-10T11:16:19Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-08-10T11:16:19Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-08-10T11:16:19Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-08-10T11:16:19Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-08-10T11:16:19Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-08-10T11:16:19Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-08-10T11:16:19Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-08-10T11:16:19Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-08-10T11:16:19Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-08-10T11:16:19Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-08-10T11:16:19Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-08-10T11:16:19Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-08-10T12:25:42Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-08-10T12:25:42Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-08-10T12:25:42Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-08-10T12:25:42Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-08-10T12:25:42Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-08-10T12:25:42Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-08-10T12:25:42Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-08-10T12:25:42Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-08-10T12:25:42Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-08-10T12:25:42Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-08-10T12:25:42Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-08-10T12:25:42Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-08-10T12:25:42Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-08-10T12:25:42Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-08-10T12:25:42Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-08-10T12:25:42Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-08-10T12:25:42Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-08-10T12:25:42Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-08-10T12:25:42Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-08-10T12:25:42Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-08-10T12:25:42Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-08-10T12:25:42Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-08-10T12:25:42Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-08-10T12:25:42Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-08-10T12:25:42Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-08-10T12:25:42Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-08-10T12:25:42Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-08-10T12:25:42Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-08-10T12:25:42Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-08-10T12:25:42Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-08-10T12:25:42Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-08-10T12:25:42Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-08-10T12:25:42Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-08-10T12:25:42Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-08-10T12:25:42Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-08-10T12:25:42Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-08-10T12:25:42Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-08-10T12:25:42Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-08-10T12:25:42Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-08-10T12:25:42Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-08-10T12:25:42Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-08-10T12:25:42Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-08-10T12:25:42Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-08-10T12:25:42Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-08-10T12:25:42Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-08-10T14:00:08Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-08-10T14:00:08Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-08-10T14:00:08Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-08-10T14:00:08Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-08-10T14:00:08Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-08-10T14:00:08Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-08-10T14:00:08Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-08-10T14:00:08Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-08-10T14:00:08Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-08-10T14:00:08Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-08-10T14:00:08Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-08-10T14:00:08Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-08-10T14:00:08Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-08-10T14:00:08Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-08-10T14:00:08Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-08-10T14:00:08Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-08-10T14:00:08Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-08-10T14:00:08Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-08-10T14:00:08Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-08-10T14:00:08Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-08-10T14:00:08Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-08-10T14:00:08Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-08-10T14:00:08Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-08-10T14:00:08Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-08-10T14:00:08Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-08-10T14:00:08Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-08-10T14:00:08Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-08-10T14:00:08Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-08-10T14:00:08Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-08-10T14:00:08Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-08-10T14:00:08Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-08-10T14:00:08Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-08-10T14:00:08Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-08-10T14:00:08Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-08-10T14:00:08Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-08-10T14:00:08Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-08-10T14:00:08Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-08-10T14:00:08Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-08-10T14:00:08Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-08-10T14:00:08Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-08-10T14:00:08Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-08-10T14:00:08Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-08-10T14:00:08Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-08-10T14:00:08Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-08-10T14:00:08Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-08-10T15:09:51Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-08-10T15:09:51Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-08-10T15:09:51Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-08-10T15:09:51Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-08-10T15:09:51Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-08-10T15:09:51Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-08-10T15:09:51Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-08-10T15:09:51Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-08-10T15:09:51Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-08-10T15:09:51Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-08-10T15:09:51Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-08-10T15:09:51Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-08-10T15:09:51Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-08-10T15:09:51Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-08-10T15:09:51Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-08-10T15:09:51Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-08-10T15:09:51Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-08-10T15:09:51Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-08-10T15:09:51Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-08-10T15:09:51Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-08-10T15:09:51Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-08-10T15:09:51Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-08-10T15:09:51Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-08-10T15:09:51Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-08-10T15:09:51Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-08-10T15:09:51Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-08-10T15:09:51Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-08-10T15:09:51Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-08-10T15:09:51Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-08-10T15:09:51Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-08-10T15:09:51Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-08-10T15:09:51Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-08-10T15:09:51Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-08-10T15:09:51Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-08-10T15:09:51Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-08-10T15:09:51Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-08-10T15:09:51Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-08-10T15:09:51Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-08-10T15:09:51Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-08-10T15:09:51Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-08-10T15:09:51Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-08-10T15:09:51Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-08-10T15:09:51Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-08-10T15:09:51Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-08-10T15:09:51Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-08-10T16:26:01Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-08-10T16:26:01Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-08-10T16:26:01Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-08-10T16:26:01Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-08-10T16:26:01Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-08-10T16:26:01Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-08-10T16:26:01Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-08-10T16:26:01Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-08-10T16:26:01Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-08-10T16:26:01Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-08-10T16:26:01Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-08-10T16:26:01Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-08-10T16:26:01Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-08-10T16:26:01Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-08-10T16:26:01Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-08-10T16:26:01Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-08-10T16:26:01Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-08-10T16:26:01Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-08-10T16:26:01Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-08-10T16:26:01Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-08-10T16:26:01Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-08-10T16:26:01Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-08-10T16:26:01Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-08-10T16:26:01Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-08-10T16:26:01Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-08-10T16:26:01Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-08-10T16:26:01Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-08-10T16:26:01Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-08-10T16:26:01Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-08-10T16:26:01Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-08-10T16:26:01Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-08-10T16:26:01Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-08-10T16:26:01Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-08-10T16:26:01Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-08-10T16:26:01Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-08-10T16:26:01Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-08-10T16:26:01Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-08-10T16:26:01Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-08-10T16:26:01Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-08-10T16:26:01Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-08-10T16:26:01Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-08-10T16:26:01Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-08-10T16:26:01Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-08-10T16:26:01Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-08-10T16:26:01Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-08-10T17:30:02Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-08-10T17:30:02Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-08-10T17:30:02Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-08-10T17:30:02Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-08-10T17:30:02Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-08-10T17:30:02Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-08-10T17:30:02Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-08-10T17:30:02Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-08-10T17:30:02Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-08-10T17:30:02Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-08-10T17:30:02Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-08-10T17:30:02Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-08-10T17:30:02Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-08-10T17:30:02Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-08-10T17:30:02Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-08-10T17:30:02Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-08-10T17:30:02Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-08-10T17:30:02Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-08-10T17:30:02Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-08-10T17:30:02Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-08-10T17:30:02Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-08-10T17:30:02Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-08-10T17:30:02Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-08-10T17:30:02Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-08-10T17:30:02Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-08-10T17:30:02Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-08-10T17:30:02Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-08-10T17:30:02Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-08-10T17:30:02Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-08-10T17:30:02Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-08-10T17:30:02Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-08-10T17:30:02Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
