start_dt,matched,dist,reason,duration,duration_hours,wb_active_at_filing
2025-08-02 11:00:00,False,1 days 21:00:00,Weather Conditions - Rain Condition,2 hours Hours - Ongoing,2.0,11.0
2025-08-14 11:00:00,True,0 days 17:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-08-18 11:00:00,True,0 days 16:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-08-21 11:00:00,False,1 days 03:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,31.0
2025-09-05 11:00:00,True,0 days 15:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-09-06 11:00:00,True,0 days 04:00:00,Weather Conditions - Rain Condition,2 Hours - Ongoing,2.0,
2025-09-07 11:00:00,True,0 days 20:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-09-10 17:00:00,True,0 days 10:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-09-18 11:00:00,True,0 days 09:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-09-21 11:00:00,True,0 days 07:00:00,Weather Conditions - rain condition,2hr Hours - Ended,2.0,
2025-09-23 11:00:00,False,1 days 06:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,1.0
2025-09-25 11:00:00,True,0 days 14:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-09-28 11:00:00,True,0 days 13:00:00,Weather Conditions - rain conditions,2 hrs Hours - Ongoing,2.0,
2025-10-08 11:00:00,True,0 days 08:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-11 17:00:00,True,0 days 07:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-12 11:00:00,True,0 days 03:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-13 11:00:00,True,0 days 21:00:00,Weather Conditions - rain condition,2 hours Hours - Ongoing,2.0,
2025-10-14 11:00:00,True,0 days 23:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-15 17:00:00,True,0 days 07:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-20 11:00:00,True,0 days 07:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-22 11:00:00,True,0 days 11:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-30 11:00:00,True,0 days 10:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-10-31 11:00:00,False,1 days 10:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,33.0
2025-11-01 11:00:00,False,2 days 10:00:00,Weather Conditions - Rain condition,2 hrs Hours - Ongoing,2.0,18.0
2025-11-10 12:00:00,True,0 days 22:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-11-11 12:00:00,False,1 days 22:00:00,Weather Conditions - Rain condition,2 hrs Hours - Ongoing,2.0,2.0
2025-11-16 12:00:00,False,2 days 15:00:00,Weather Conditions - rain condition,2 Hours - Ongoing,2.0,0.0
2025-11-19 12:00:00,True,0 days 09:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-11-22 12:00:00,True,0 days 07:00:00,Weather Conditions - RAIN CONDITIONS,2 Hours - Ongoing,2.0,
2025-11-23 12:00:00,False,1 days 07:00:00,Weather Conditions - RAIN CONDITION,2 Hours - Ongoing,2.0,1.0
2025-11-26 12:00:00,True,0 days 20:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,
2025-11-27 12:00:00,False,1 days 20:00:00,Weather Conditions - Rain condition,2 Hours - Ongoing,2.0,4.0
