start_dt,end,duration,duration_hours,facility,facility_id,waterbody,quantity,treated,reason,county,city,status,incident_id,lat,lon,sheet
2023-08-27 00:00:00,2023-08-27,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1127413346019257,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-08-28 00:00:00,2023-08-28,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,1127378986298413,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-08-30 00:00:00,2023-08-30,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1127585144761737,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-08-31 00:00:00,2023-08-31,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1127344626610315,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-08 00:00:00,2023-09-08,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1149850255177725,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-10 00:00:00,2023-09-10,2 hrs Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1150056413605495,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-11 00:00:00,2023-09-11,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1150022053894924,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-13 00:00:00,2023-09-13,5 Minutes - Ended,0.08333333333333333,NYCDEP Port Richmond WWTP NY0026107,NY0026107,Kill Van Kull,10 Gallons Estimated,Partially Treated without Disinfection,Unknown - Sludge spill at Port Richmond on the Rockaway vessel,New York,Staten Island,New,1149815895491545,-74.1258,40.6383,Apr23-Mar24
2023-09-13 00:00:00,2023-09-13,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1150159492855691,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-14 00:00:00,2023-09-14,10 Minutes - Ended,0.16666666666666666,NYCDEP Bowery Bay WWTP,NY0026158,Willow Lake,50 Gallons Estimated,Untreated,Pipe Break - A force main break was discovered at Park Drive East Pump Station,New York,Queens,New,1150228212231910,-73.8373,40.7183,Apr23-Mar24
2023-09-14 00:00:00,2023-09-14,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1149918974581579,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-17 00:00:00,2023-09-17,6hrs 50minutes Hours - Ended,6.0,NYCDEP Newtown Creek WWTP,NY0026204,East River,unknown Gallons per Minute Estimated,Untreated,Blockage - Blockage,Kings,Brooklyn,Update,1150125133083724,-73.9691,40.71,Apr23-Mar24
2023-09-17 00:00:00,2023-09-17,2 Hours - Ongoing,2.0,NYCDEP Newtown Creek WWTP,NY0026204,East River,unknown Gallons per Minute Estimated,Untreated,Blockage - Blockage,Kings,Brooklyn,New,1150125133083724,-73.9691,40.71,Apr23-Mar24
2023-09-18 00:00:00,2023-09-18,2:23 Hours - Ended,,NYCDEP Newtown Creek WWTP,NY0026204,Please see DEP's website below,"25, 868 Gallons Actual",Untreated,Blockage - Rain Condition,New York,Please see DEP's website below.,New,1158715067612791,-73.9691,40.71,Apr23-Mar24
2023-09-18 00:00:00,2023-09-18,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1158783787081842,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-19 00:00:00,2023-09-19,4 Hours - Ongoing,4.0,NYCDEP Port Richmond WWTP NY0026107,NY0026107,Kill Van Kull,5 Gallons per Minute Estimated,Untreated,Pipe Break - A sewer break resulted in discharge to the Kill Van Kull. DEP personnel have responded and will make necessary repairs.,New York,Richmond County,New,1167476800889089,-74.1288,40.5693,Apr23-Mar24
2023-09-19 00:00:00,2023-09-19,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1167614239837554,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-20 00:00:00,2023-09-20,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1167408081423799,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-21 00:00:00,2023-09-21,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1167717319087104,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-23 00:00:00,2023-09-23,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see Dep's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition,New York,Please see Dep's website below.,New,1177097527648027,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-24 00:00:00,2023-09-24,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP's website below.,New,1177097527661680,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-25 00:00:00,2023-09-25,4 Hours - Ongoing,4.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1167408081511161,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-26 00:00:00,2023-09-26,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1182560726035536,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-27 00:00:00,2023-09-27,2 Hours - Ended,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1182560726065318,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-28 00:00:00,2023-09-28,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1180705300225008,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-29 00:00:00,2023-09-29,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1182595085848057,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-09-30 00:00:00,2023-09-30,2hrs Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1183728957222256,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-01 00:00:00,2023-10-01,2hrs Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1181942250849450,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-02 00:00:00,2023-10-02,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1181942250864175,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-03 00:00:00,2023-10-03,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1182595085906350,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-04 00:00:00,2023-10-04,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1180705300320492,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-05 00:00:00,2023-10-05,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1182560726210540,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-06 00:00:00,2023-10-06,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1181942250932317,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-07 00:00:00,2023-10-07,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1180189904326361,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-08 00:00:00,2023-10-08,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1183728957342592,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-10 00:00:00,2023-10-10,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1182560726280000,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-12 00:00:00,2023-10-13,26.5 Hours - Ongoing,26.5,NYCDEP Owls Head WWTP,NY0026166,Coney Island Creek,3.5 Gallons per Minute Estimated,Untreated,"Pipe Break,Pipe Break,Pipe Break - Broken pipe led to the discharge to the storm sewer.",New York,Brooklyn,New,1182560726317544,-73.9804,40.5917,Apr23-Mar24
2023-10-14 00:00:00,2023-10-14,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1181942251065642,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-15 00:00:00,2023-10-15,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1182595086095566,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-16 00:00:00,2023-10-16,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1213965526894450,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-16 00:00:00,2023-10-16,0 Hours - Ongoing,0.0,NYCDEP Newtown Creek WWTP,NY0026204,East River,.29 MGD or 201 GPM Gallons per Minute Estimated,Untreated,Blockage - Blockage,New York,Brooklyn,New,1214137325595251,-73.9691,40.71,Apr23-Mar24
2023-10-16 00:00:00,2023-10-16,"4 hours , 50 minutes Hours - Ended",4.0,NYCDEP Newtown Creek WWTP,NY0026204,East River,52.5 thousand gallons Gallons Estimated,Untreated,Blockage - Blockage,New York,Brooklyn,Update,1214137325595251,-73.9691,40.71,Apr23-Mar24
2023-10-17 00:00:00,2023-10-17,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1213931167173258,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-20 00:00:00,2023-10-20,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1213965526947876,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-21 00:00:00,2023-10-21,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition.,New York,Please see DEP's website below.,New,1214068606238104,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-22 00:00:00,2023-10-22,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP's website below.,New,1213931167240380,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-23 00:00:00,2023-10-23,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1213931167253387,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-23 00:00:00,2023-10-23,6 Hours - Ongoing,6.0,NYCDEP North River WWTP,NY0026247,Hudson River,35 Gallons per Minute Estimated,Untreated,Blockage - 100% Blockage of pipe,New York,New York,New,1225922715846561,-73.9931,40.7727,Apr23-Mar24
2023-10-24 00:00:00,2023-10-24,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1234787528346453,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-26 00:00:00,2023-10-27,28 Hours - Ongoing,28.0,NYCDEP Owls Head WWTP,NY0026166,Coney Island Creek,5000 Gallons Estimated,Untreated,"Unknown,Unknown,Unknown - Illegal discharge",New York,Brooklyn,New,1234718808903197,-73.9806,40.5927,Apr23-Mar24
2023-10-30 00:00:00,2023-10-30,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1234787528435976,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-10-31 00:00:00,2023-10-31,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1234718808976184,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-11-01 00:00:00,2023-11-01,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1247878588668806,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-11-03 00:00:00,2023-11-03,7 Hours - Ongoing,7.0,NYCDEP Wards Island WWTP,NY0026131,Harlem River,229 Gallons per Minute Estimated,Untreated,Blockage - Blockage in diversion,Bronx,Bronx,New,1247981667924620,-73.9347,40.8278,Apr23-Mar24
2023-11-03 00:00:00,2023-11-03,8 Hours - Ended,8.0,NYCDEP Wards Island WWTP,NY0026131,Harlem River,229 Gallons per Minute Estimated,Untreated,Blockage - Blockage in diversion,Bronx,Bronx,Update,1247981667924620,-73.9347,40.8278,Apr23-Mar24
2023-11-06 00:00:00,2023-11-06,Ongoing Hours - Ongoing,,NYCDEP City Wide CSO,NYCDEPCSO,Hutchinson River,2900 Gallons per Minute Estimated,Untreated,Pipe Break - Force main break,New York,Bronx,New,1247981667974082,-73.8266,40.8846,Apr23-Mar24
2023-11-14 00:00:00,2023-11-14,7 Hours - Ongoing,7.0,NYCDEP Hunts Point WWTP,NY0026191,Hutchinson River,2958 Gallons per Minute Estimated,Untreated,Pipe Break - The Conner St Pump Station was temporarily shutdown to perform repairs to the forcemain resulting in a bypass.,New York,Bronx,New,1314811359012855,-73.8266,40.8846,Apr23-Mar24
2023-11-14 00:00:00,2023-11-14,3 Hours - Ended,3.0,NYCDEP Hunts Point WWTP,NY0026191,Hutchinson River,2958 Gallons per Minute Estimated,Untreated,Pipe Break - The Conner St Pump Station was temporarily shutdown to perform repairs to the forcemain resulting in a bypass.,New York,Bronx,Update,1314811359012855,-73.8266,40.8846,Apr23-Mar24
2023-11-22 00:00:00,2023-11-22,3 Hours - Ongoing,3.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,Unknown Gallons Estimated,Untreated,Weather Conditions - Wet Weather - Rain Condition,New York,Please see DEP’s website below,New,1319896600462375,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-11-23 00:00:00,2023-11-23,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP's website below.,New,1319621722473462,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-11-27 00:00:00,2023-11-27,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1319759161487945,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-11-28 00:00:00,2023-11-28,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1319896600548231,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-02 00:00:00,2023-12-02,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP's website below.,New,1319621722576096,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-03 00:00:00,2023-12-03,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP's website below.,New,1319759161554151,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-04 00:00:00,2023-12-04,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1319759161565133,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-05 00:00:00,2023-12-05,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1319656082326196,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-07 00:00:00,2023-12-07,4.75 Hours - Ongoing,4.75,NYCDEP Newtown Creek WWTP,NY0026204,East River,3340 Gallons per Minute Estimated,Untreated,Blockage - A dry weather bypass has been discovered at NCM-38 due to blockage.,New York,New York,New,1319656082349111,-73.974444,40.733889,Apr23-Mar24
2023-12-07 00:00:00,2023-12-07,6 Hours - Ended,6.0,NYCDEP Newtown Creek WWTP,NY0026204,East River,"250,000 Gallons Estimated",Untreated,Blockage - REVISED ALERT. A dry weather bypass was discovered at NCM-38 due to blockage. This event has ended.,New York,New York,New,1319896600807777,-73.974444,40.733889,Apr23-Mar24
2023-12-11 00:00:00,2023-12-11,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1319656082388581,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-12 00:00:00,2023-12-12,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1319759161663372,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-14 00:00:00,2023-12-15,5.5 Hours - Ended,5.5,NYCDEP Red Hook WWTP NY0027073,NY0027073,Gowanus Canal,2200000 Gallons Estimated,Untreated,Power Outage - Con Edison Power Outage,New York,Brooklyn,New,1360063134477460,-73.9872,40.6819,Apr23-Mar24
2023-12-17 00:00:00,2023-12-18,16 Hours - Ended,16.0,NYCDEP Coney Island WWTP NY0026182,NY0026182,Coney Island Creek,288 Gallons Estimated,Untreated,"Pipe Break,Pipe Break,Pipe Break - 10"" Sewer Pipe Break",New York,Brooklyn,New,1359719537131471,-73.9754,40.581,Apr23-Mar24
2023-12-18 00:00:00,2023-12-18,45 minutes Minutes - Ended,0.75,NYCDEP Grahamsville WWTP NY0026549,NY0026549,Chestnut Creek,1350 Gallons Estimated,Partially Treated without Disinfection,Weather Conditions - During wet weather operations microfiltration strainers became clogged and during the cleaning of the strainers sand filter effluent spilled over weir and went directly into effluent discharge 001,Sullivan,Grahamsville,New,1359788256624625,-74.5406,41.8446,Apr23-Mar24
2023-12-18 00:00:00,2023-12-18,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1372226481854061,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-28 00:00:00,2023-12-28,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1359753897000240,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-29 00:00:00,2023-12-29,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1372226481990821,-73.92573547363287,40.72275784993446,Apr23-Mar24
2023-12-30 00:00:00,2023-12-30,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP's website below.,New,1359925695771094,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-07 00:00:00,2024-01-07,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1359925695901422,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-08 00:00:00,2024-01-08,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1359753897146092,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-10 00:00:00,2024-01-10,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1359719537417937,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-13 00:00:00,2024-01-13,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1454964731854889,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-14 00:00:00,2024-01-14,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1454964731870755,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-16 00:00:00,2024-01-16,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1454243177401015,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-25 00:00:00,2024-01-25,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1487675202759539,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-26 00:00:00,2024-01-26,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1486232093758358,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-27 00:00:00,2024-01-27,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1487056727485881,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-28 00:00:00,2024-01-28,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1498326721674955,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-01-29 00:00:00,2024-01-29,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,1483517674490812,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-02-02 00:00:00,2024-02-02,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1487675202897006,-73.92573547363287,40.72275784993446,Apr23-Mar24
2024-02-03 00:00:00,2024-02-03,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below.,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below.,New,1487056727579850,-73.92573547363287,40.72275784993446,Apr23-Mar24
